0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,is_fake
-10.0,-10.0,-10.0,-10.0,-10.0,26290.0,6496.0,997.5,141.5,74.4,42.53,38.6,49.75,58.94,113.25,166.1,368.5,554.5,588.5,428.0,529.5,1514.0,3042.0,2388.0,1259.0,433.8,238.6,173.9,149.8,112.94,76.7,60.0,72.8,83.56,99.75,90.75,118.75,131.4,115.4,93.3,105.06,185.6,225.9,212.6,161.9,92.7,87.0,101.5,69.94,55.22,72.5,85.3,67.94,55.97,50.0,35.12,32.28,26.64,28.06,13.0,6.184,8.68,7.58,5.453,4.965,5.08,5.53,9.516,16.3,20.3,11.85,12.414,17.7,21.19,34.3,60.8,40.03,25.95,18.42,12.52,9.92,15.34,9.19,5.465,8.95,6.695,2.742,3.133,3.162,1.986,2.027,3.209,3.357,4.234,6.41,3.586,3.443,5.84,9.38,26.12,34.62,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,20910.0,349.0,149.9,110.9,97.1,140.4,97.75,151.6,852.5,3668.0,3428.0,1107.0,1584.0,4550.0,7652.0,4796.0,2418.0,2072.0,449.0,90.7,45.16,30.86,23.44,18.08,16.7,22.4,28.55,17.73,13.42,17.33,24.03,65.7,188.5,181.1,98.94,49.28,32.6,27.73,18.97,28.22,51.38,60.7,93.44,172.8,220.5,188.5,235.0,108.5,48.28,31.34,36.4,75.44,33.0,9.66,10.85,8.805,8.22,6.207,5.516,6.277,7.71,20.02,29.38,12.91,15.53,20.06,27.81,48.5,110.7,52.3,23.38,19.47,14.3,12.87,22.6,13.5,4.465,7.74,7.074,4.133,4.63,4.7,3.771,2.781,4.266,4.27,4.918,8.016,4.73,5.008,9.47,17.36,41.6,58.2,1
3544.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,52700.0,2916.0,659.0,433.2,455.0,231.0,262.0,633.5,1062.0,2288.0,1516.0,1089.0,904.0,2872.0,10344.0,9010.0,6116.0,4156.0,2772.0,1425.0,867.5,759.5,782.5,919.0,1594.0,2045.0,1215.0,606.0,447.5,335.5,253.4,226.6,237.9,472.0,424.2,309.5,311.0,350.2,130.5,82.1,57.56,40.3,58.78,82.8,136.9,145.2,151.0,313.8,186.4,76.7,64.8,57.84,11.25,8.95,5.625,4.64,3.834,4.812,11.26,12.586,13.6,15.89,20.44,21.2,26.03,29.52,32.16,37.47,22.08,15.164,13.9,12.18,10.04,9.77,9.65,7.77,7.11,6.15,4.234,4.492,5.4,3.604,2.334,4.246,4.86,4.234,3.045,2.807,3.1,3.498,1.633,4.086,6.094,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,49400.0,13180.0,10770.0,4944.0,3276.0,3550.0,1997.0,1729.0,2812.0,2440.0,1352.0,1195.0,1066.0,725.0,938.5,2470.0,2822.0,1787.0,984.0,612.0,813.5,1124.0,1187.0,947.0,849.0,889.5,839.5,512.0,515.0,419.0,366.5,324.2,270.5,243.2,283.0,465.5,653.5,894.0,1022.5,1268.0,1278.0,1280.0,1039.0,937.0,1254.0,1138.0,630.0,736.5,859.0,686.0,544.5,491.0,457.0,214.0,183.2,244.6,137.5,68.8,52.97,86.3,89.1,126.4,292.0,254.5,150.1,110.2,151.4,184.2,226.4,283.5,234.6,154.4,165.4,133.1,136.4,166.9,99.06,56.53,78.0,67.44,47.12,59.62,60.06,54.94,45.66,32.44,29.88,32.44,35.28,21.06,15.23,18.83,19.92,46.5,63.03,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42400.0,5030.0,951.5,239.5,143.2,149.6,199.4,143.1,116.56,103.9,275.5,522.5,294.5,112.8,69.1,59.1,61.78,65.56,64.75,56.7,64.4,67.94,49.1,71.5,77.6,76.94,78.1,63.72,38.6,25.48,34.56,32.16,32.0,26.23,32.03,30.94,24.1,20.56,15.86,9.625,6.27,7.26,9.39,8.3,5.465,5.234,4.004,3.193,6.07,6.6,6.15,3.713,2.578,1.896,1.895,2.152,1.428,1.106,1.121,0.8687,0.422,0.2014,0.3633,0.6694,1.296,1.268,1.5625,2.037,3.156,4.67,2.113,0.756,0.649,0.8364,1.388,1.984,1.395,0.4878,0.424,0.4468,0.5044,0.737,0.72,0.83,1.165,1.272,0.732,0.82,0.998,1.2705,1.323,1.564,3.25,5.457,3.244,1
19300.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,23220.0,7616.0,6264.0,5124.0,5604.0,23800.0,53600.0,-10.0,-10.0,-10.0,38800.0,35740.0,28140.0,14830.0,6092.0,5560.0,9990.0,18990.0,22700.0,18200.0,17060.0,22740.0,20720.0,12770.0,10160.0,9140.0,8504.0,10264.0,8776.0,6764.0,5116.0,4684.0,4410.0,5840.0,8200.0,9800.0,10580.0,11050.0,5132.0,2706.0,1269.0,437.8,634.5,871.5,1606.0,1472.0,1076.0,613.0,461.8,644.0,710.5,281.0,153.0,126.1,68.9,68.6,56.7,69.6,167.9,246.1,353.2,484.2,600.0,687.5,587.5,477.2,483.5,484.8,384.2,360.8,275.8,248.4,199.1,299.2,251.9,156.9,176.4,190.6,163.8,122.06,130.0,89.06,76.2,90.0,55.84,54.53,60.7,33.34,24.11,17.92,22.89,21.95,30.05,1
13760.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,53980.0,6544.0,1585.0,1071.0,1253.0,1317.0,1682.0,1475.0,1415.0,1466.0,1292.0,3146.0,21780.0,-10.0,62270.0,28380.0,8930.0,3216.0,1236.0,881.0,778.0,1358.0,1799.0,2592.0,4692.0,5650.0,3554.0,2846.0,3856.0,4720.0,10264.0,11384.0,11624.0,12030.0,6508.0,3306.0,2954.0,3338.0,1985.0,1372.0,1542.0,1758.0,1510.0,2722.0,3950.0,3444.0,2748.0,2070.0,2694.0,2680.0,2370.0,2160.0,1373.0,1308.0,965.0,944.5,1158.0,1612.0,2266.0,2232.0,2778.0,2562.0,2494.0,2958.0,2302.0,1962.0,1660.0,2368.0,2082.0,1753.0,1562.0,1710.0,1473.0,877.0,798.5,722.5,1127.0,1139.0,556.0,542.5,461.2,412.2,329.2,349.5,333.2,190.1,126.2,75.9,85.0,62.47,77.1,158.5,250.6,1
10900.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42300.0,25950.0,3598.0,2802.0,934.0,551.0,479.8,587.5,1257.0,1508.0,2039.0,6916.0,11610.0,18430.0,15940.0,9930.0,18350.0,26690.0,27550.0,12590.0,7388.0,9590.0,6850.0,5530.0,6292.0,3984.0,1452.0,376.8,306.8,294.5,238.5,174.5,233.8,296.0,309.0,296.5,357.0,215.8,171.5,206.5,141.5,111.9,212.6,354.0,518.0,444.0,323.8,418.8,600.5,250.5,147.5,55.12,41.22,75.8,65.25,48.78,36.88,35.84,54.9,63.94,116.6,109.1,87.56,87.7,82.5,82.8,122.5,164.2,124.7,72.7,63.94,82.1,75.9,89.6,59.78,36.62,42.66,49.5,52.97,46.66,47.4,37.28,20.12,19.72,20.28,20.34,18.86,11.91,10.46,5.434,6.47,11.836,18.1,1
-10.0,-10.0,-10.0,-10.0,-10.0,24220.0,6636.0,978.5,138.8,66.56,32.97,31.78,49.88,56.84,108.44,166.1,367.2,545.0,569.0,426.8,491.0,1496.0,3046.0,2358.0,1250.0,431.8,230.6,172.1,147.4,110.6,74.9,60.06,71.1,86.5,96.6,85.75,121.9,129.8,113.56,89.7,104.3,182.8,225.0,205.8,160.9,93.56,87.9,103.0,69.44,55.38,71.7,85.44,65.4,56.06,48.75,35.44,31.84,26.89,27.31,12.93,6.33,8.69,7.406,5.5,5.027,4.867,5.586,9.49,16.42,20.42,11.99,12.45,17.77,20.86,34.06,60.06,40.12,26.22,18.78,12.68,10.11,15.36,8.96,5.48,8.86,6.617,2.893,3.072,3.08,1.905,1.91,3.168,3.312,4.07,6.35,3.625,3.502,5.652,9.195,25.3,34.94,1
29310.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,7764.0,2132.0,980.0,285.5,220.2,162.1,182.0,512.5,1487.0,1854.0,1203.0,1028.0,1105.0,1553.0,1538.0,685.0,523.5,509.2,656.0,951.5,711.0,619.0,905.0,1579.0,2014.0,1133.0,658.0,481.5,296.2,188.9,340.5,698.0,1289.0,1364.0,1465.0,1755.0,1796.0,2088.0,1365.0,1551.0,2082.0,2936.0,5140.0,5400.0,3154.0,3098.0,1770.0,1065.0,1090.0,899.5,822.5,503.8,289.5,268.5,261.2,132.9,85.25,77.3,91.25,153.5,176.4,215.2,205.9,166.1,196.0,268.2,300.8,308.0,309.2,289.0,210.0,211.4,190.8,160.5,145.9,119.06,79.7,89.25,89.1,68.25,63.3,59.1,46.22,60.56,60.62,41.25,74.75,97.0,45.28,36.47,43.75,30.28,43.6,55.06,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,26190.0,2958.0,580.5,536.5,760.5,1076.0,1009.0,493.5,392.2,343.2,368.2,421.0,722.0,794.5,397.5,437.5,714.5,677.5,419.0,267.5,248.6,215.9,240.8,182.5,187.1,216.9,209.6,158.5,124.5,152.9,278.8,360.5,448.5,565.0,497.0,373.5,323.5,281.2,252.5,190.5,159.4,387.8,374.0,222.5,281.0,315.0,312.0,371.8,435.0,288.5,171.4,123.94,141.4,85.9,83.6,149.9,97.6,37.9,25.5,36.25,31.89,40.72,74.1,63.94,49.62,42.28,67.0,86.3,129.5,186.1,111.4,76.44,69.2,54.94,49.16,64.4,65.75,46.78,56.56,46.4,30.9,29.17,34.66,30.75,17.9,24.16,21.38,16.5,17.67,11.89,12.18,12.36,11.02,28.36,41.78,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,25040.0,8132.0,3920.0,2654.0,1551.0,932.0,951.5,945.5,1115.0,1172.0,893.0,594.5,416.0,405.0,714.0,895.0,1500.0,1933.0,1069.0,1087.0,1111.0,556.5,176.9,428.5,591.0,530.0,308.5,260.5,412.0,393.8,274.8,212.6,279.8,649.0,902.5,1090.0,1105.0,753.0,549.5,538.5,268.2,306.0,572.0,535.5,388.2,466.5,733.5,681.5,362.5,199.8,184.2,102.9,108.4,171.2,107.44,58.47,46.03,69.3,89.25,88.94,100.7,129.2,94.44,86.5,129.2,225.2,264.0,283.2,238.0,126.44,90.7,114.06,94.75,75.5,66.44,58.78,70.1,52.5,62.44,72.6,68.56,38.88,37.06,51.44,33.7,26.66,25.45,13.86,8.664,10.02,9.58,31.3,46.6,1
28880.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,7824.0,2132.0,990.0,312.2,225.4,141.9,169.4,511.0,1493.0,1833.0,1178.0,1006.5,1092.0,1552.0,1539.0,688.5,522.0,503.2,662.5,959.0,716.0,618.0,899.5,1568.0,2009.0,1132.0,657.5,481.8,296.5,188.8,341.5,704.5,1301.0,1364.0,1468.0,1763.0,1797.0,2088.0,1364.0,1555.0,2088.0,2946.0,5160.0,5404.0,3158.0,3100.0,1772.0,1069.0,1091.0,901.0,823.5,504.0,289.8,268.5,261.5,133.0,85.5,77.44,91.25,153.5,176.6,215.8,206.0,166.1,196.5,269.2,302.0,308.2,309.8,289.8,209.9,212.0,191.0,160.2,146.0,119.1,79.75,89.25,89.2,68.4,63.3,59.2,46.34,60.72,60.7,41.34,75.0,97.5,45.44,36.72,44.03,30.48,43.84,55.3,1
19340.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,23180.0,7604.0,6252.0,5116.0,5596.0,23820.0,53630.0,-10.0,-10.0,-10.0,38820.0,35650.0,28140.0,14850.0,6092.0,5550.0,9990.0,19000.0,22700.0,18200.0,17060.0,22740.0,20720.0,12770.0,10170.0,9130.0,8500.0,10250.0,8770.0,6770.0,5116.0,4684.0,4404.0,5844.0,8188.0,9800.0,10580.0,11050.0,5130.0,2706.0,1270.0,436.8,634.5,870.5,1607.0,1473.0,1076.0,612.0,461.8,644.5,711.5,280.8,152.6,125.94,68.94,68.56,56.78,69.5,167.8,246.2,352.5,484.2,601.0,687.0,587.0,477.0,483.2,485.2,383.5,360.2,275.8,248.5,198.9,299.2,251.1,157.0,176.2,191.1,163.9,121.9,130.2,89.0,76.0,90.06,55.72,54.6,60.66,33.28,24.14,17.9,22.95,21.97,30.05,1
9220.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,31170.0,5452.0,1845.0,1257.0,795.5,682.0,1232.0,2184.0,6964.0,14460.0,6160.0,2870.0,6810.0,13820.0,11880.0,3496.0,876.0,545.0,616.0,579.5,736.0,466.2,558.0,1460.0,2926.0,5016.0,3704.0,5028.0,8630.0,6424.0,4730.0,4776.0,4560.0,4564.0,4088.0,2013.0,972.0,486.0,267.8,205.0,186.0,164.2,186.8,269.5,466.0,292.5,141.0,95.75,50.03,36.94,46.44,22.45,13.18,14.73,13.016,8.25,8.03,15.164,25.64,36.03,58.22,64.06,41.12,39.2,43.75,48.94,53.3,66.5,47.4,44.34,41.53,40.4,35.06,31.22,21.42,20.64,23.22,21.08,15.11,9.09,10.69,13.42,9.79,10.336,10.56,7.176,6.51,4.227,3.072,3.148,4.137,24.34,41.16,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,43870.0,4896.0,926.0,183.2,86.4,113.9,185.2,127.4,81.4,66.4,252.6,499.2,235.4,73.44,43.9,31.27,44.88,50.53,46.94,41.38,56.78,61.44,38.34,63.12,71.2,70.94,67.75,54.97,37.1,21.64,32.22,29.89,26.1,24.12,28.1,23.81,18.84,17.2,14.63,7.66,4.63,4.53,5.35,5.84,4.574,4.72,3.809,3.02,5.95,6.234,5.684,3.184,2.346,1.451,1.6045,2.006,1.238,0.871,1.071,0.804,0.3254,0.163,0.307,0.6094,1.273,1.164,1.436,1.948,3.072,4.555,2.152,0.699,0.5757,0.7764,1.33,1.897,1.3545,0.434,0.3474,0.3853,0.4104,0.6475,0.5635,0.6143,0.965,1.071,0.4673,0.6523,0.79,1.199,1.192,1.377,3.002,5.367,3.266,1
18500.0,-10.0,-10.0,-10.0,-10.0,-10.0,53600.0,22350.0,1868.0,1140.0,818.0,534.5,327.5,376.5,775.0,3152.0,18860.0,19230.0,7412.0,3356.0,847.5,466.0,325.2,473.8,1239.0,1644.0,1136.0,706.0,472.2,796.5,2318.0,3594.0,2346.0,2684.0,1928.0,1268.0,1251.0,929.0,572.0,513.0,599.5,512.0,515.5,660.5,704.5,917.0,1024.0,1010.0,887.0,970.5,1087.0,1072.0,967.5,737.0,893.5,717.0,626.0,611.0,568.5,396.0,184.0,160.0,91.8,56.53,67.56,109.25,103.25,121.75,237.4,195.5,142.4,143.1,174.1,229.0,301.8,248.4,234.9,137.6,159.0,174.0,160.6,178.0,120.06,60.88,103.1,107.4,81.5,88.75,79.94,67.94,65.4,43.62,30.81,31.64,30.83,24.38,31.0,15.55,15.7,33.03,41.62,1
4264.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,37600.0,15200.0,12860.0,6624.0,4144.0,3672.0,9240.0,22740.0,17810.0,21630.0,28030.0,33100.0,21040.0,11130.0,6740.0,6296.0,5290.0,4496.0,4620.0,3132.0,1872.0,1294.0,1494.0,1939.0,2390.0,3294.0,3094.0,4588.0,6668.0,9210.0,9670.0,8410.0,7876.0,4856.0,2758.0,2226.0,2050.0,2250.0,2104.0,1956.0,2126.0,1631.0,1435.0,1880.0,2048.0,1937.0,1640.0,1058.0,869.0,1023.5,731.0,540.5,388.0,305.8,230.6,246.4,386.5,469.2,685.0,1022.0,802.5,840.5,995.5,992.0,949.0,893.0,1195.0,1191.0,804.0,624.5,652.5,571.5,552.0,427.5,315.5,388.8,432.8,444.2,378.2,319.2,271.8,212.2,170.8,128.0,131.9,121.44,74.6,53.88,36.97,19.8,49.78,78.8,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,16430.0,4570.0,3684.0,3302.0,2656.0,2304.0,6324.0,11416.0,6050.0,2422.0,2007.0,1026.0,1823.0,4996.0,8044.0,4176.0,2048.0,1010.5,838.5,1080.0,1436.0,2516.0,2564.0,3638.0,4424.0,6188.0,5536.0,6250.0,7940.0,9976.0,12650.0,13950.0,15496.0,14600.0,17400.0,26770.0,28530.0,27150.0,17680.0,10504.0,8900.0,6396.0,4094.0,9780.0,10740.0,5064.0,4740.0,6252.0,4086.0,1904.0,1835.0,1993.0,886.5,750.0,1048.0,489.0,234.8,204.5,366.8,538.5,544.5,936.5,1165.0,966.5,1077.0,1312.0,869.0,1243.0,2184.0,1682.0,708.5,700.5,857.5,726.0,755.0,682.0,485.0,637.0,593.5,431.2,341.0,293.0,224.1,157.1,194.6,209.1,185.8,214.2,184.9,196.9,267.5,411.0,580.5,320.5,1
55940.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,50500.0,4972.0,644.0,288.8,167.9,162.6,167.1,179.2,399.2,437.2,270.5,210.0,465.2,2276.0,3440.0,1027.0,153.8,101.8,113.75,82.8,53.88,58.22,68.44,76.1,81.2,94.0,116.56,105.9,104.06,125.2,143.9,145.8,160.9,103.25,69.5,50.62,37.38,34.03,48.62,51.8,39.88,39.38,44.9,90.8,321.5,431.0,309.5,122.8,87.56,199.6,216.0,81.1,53.9,61.84,66.0,37.38,27.48,21.23,38.75,59.06,53.88,45.97,50.8,48.0,91.7,79.8,64.06,55.44,52.56,77.5,47.0,29.88,47.8,45.1,43.94,60.5,34.88,33.6,34.38,41.44,39.22,42.5,40.06,21.75,20.03,16.2,18.88,17.17,9.72,8.47,5.613,3.53,4.48,3.895,1
9400.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,31040.0,5420.0,1801.0,1242.0,857.0,693.5,1229.0,2134.0,6950.0,14424.0,6156.0,2858.0,6784.0,13810.0,11930.0,3484.0,878.0,549.0,621.0,571.5,732.5,471.8,562.0,1477.0,2930.0,5010.0,3742.0,4970.0,8690.0,6348.0,4840.0,4824.0,4456.0,4650.0,4070.0,2018.0,972.0,484.0,273.0,207.0,187.5,166.2,185.6,271.5,470.2,292.2,141.9,95.1,50.4,35.56,46.78,22.62,12.836,14.734,12.99,8.33,7.86,15.29,25.48,36.03,58.25,64.06,41.72,39.28,43.25,48.78,53.34,66.8,47.22,44.0,42.72,40.88,34.66,31.66,21.08,20.25,23.11,21.16,14.58,9.15,10.65,13.336,10.11,10.14,10.7,7.113,6.54,4.195,3.06,3.117,4.09,24.33,41.3,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,32300.0,2944.0,1521.0,1212.0,673.5,736.0,932.5,726.5,762.5,600.5,583.5,911.5,1568.0,3792.0,4690.0,3594.0,2312.0,1134.0,675.0,288.0,208.6,118.2,58.97,34.8,27.16,29.6,32.97,20.92,8.53,6.23,9.86,12.47,9.266,6.348,7.5,7.387,10.08,16.33,19.02,15.29,15.39,16.44,20.48,17.84,23.17,23.95,22.1,27.06,25.16,23.6,21.27,11.29,10.92,5.023,5.8,8.53,6.902,6.53,5.676,4.266,1.76,2.016,3.902,6.574,5.332,5.793,11.11,14.625,18.45,32.22,25.12,13.62,10.8,5.676,5.297,8.22,4.844,1.593,2.137,1.901,1.08,1.431,1.729,1.201,0.9478,1.647,1.897,2.373,3.191,2.227,2.744,2.97,3.205,10.766,13.43,1
9464.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,31150.0,5400.0,1794.0,1236.0,870.5,688.0,1222.0,2130.0,6970.0,14456.0,6172.0,2870.0,6812.0,13840.0,11930.0,3488.0,875.5,549.0,624.5,569.5,732.5,473.2,563.5,1479.0,2942.0,5024.0,3752.0,4984.0,8710.0,6360.0,4856.0,4830.0,4470.0,4660.0,4082.0,2026.0,974.0,484.8,274.2,208.1,187.5,166.6,185.6,271.2,470.8,292.5,142.5,95.6,50.66,35.62,46.97,22.66,12.836,14.76,13.0,8.336,7.887,15.34,25.53,36.03,58.25,64.25,41.8,39.34,43.34,49.06,53.47,66.94,47.4,44.47,42.84,40.8,34.7,31.73,21.12,20.27,23.11,21.23,14.62,9.22,10.766,13.4,10.22,10.22,10.73,7.16,6.58,4.156,3.033,3.129,4.09,24.39,41.53,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,23300.0,6550.0,2610.0,1837.0,2348.0,945.5,501.8,420.5,486.5,752.5,669.0,455.8,278.0,326.2,644.0,908.0,1575.0,1924.0,1024.0,1150.0,1164.0,561.5,183.5,456.5,577.5,541.5,322.5,274.8,406.5,398.5,267.5,196.5,293.2,641.5,875.0,1149.0,1113.0,785.5,544.0,554.0,254.5,308.5,594.0,528.0,389.8,457.0,737.5,704.5,368.8,190.0,186.6,102.3,112.9,171.1,110.6,57.84,45.3,69.25,91.7,86.8,100.25,125.1,103.2,96.4,134.2,223.6,271.8,285.0,245.5,116.75,98.75,116.94,103.3,72.8,66.3,60.4,72.7,54.9,65.2,69.25,70.94,35.16,37.34,53.12,32.06,24.83,25.31,12.61,8.516,9.664,8.64,30.86,46.7,1
2946.0,52220.0,-10.0,-10.0,-10.0,-10.0,-10.0,4060.0,590.5,180.6,99.75,75.9,67.75,30.81,32.4,31.53,47.1,142.9,401.8,338.2,239.6,284.2,162.8,48.53,27.11,24.02,19.22,10.81,9.98,13.16,19.98,42.25,76.2,46.22,25.06,18.17,18.5,17.4,17.19,19.73,18.98,42.94,57.7,30.4,12.625,3.428,2.398,2.426,2.113,2.156,3.623,3.348,2.299,3.17,3.33,2.393,2.143,1.835,1.866,1.018,0.922,1.604,1.032,0.4673,0.6523,1.607,0.929,0.951,3.314,4.617,2.479,1.31,1.663,2.521,2.967,3.496,2.791,2.025,1.398,1.347,1.411,1.437,0.746,0.6367,0.699,0.5825,0.4917,0.516,0.4724,0.4019,0.2717,0.4534,0.5625,0.337,0.554,1.09,3.623,3.914,1.268,1.227,1.72,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,16780.0,1023.0,139.1,130.2,147.8,151.0,203.5,429.0,880.5,1782.0,1265.0,542.5,1140.0,2776.0,4236.0,4856.0,3584.0,2604.0,2232.0,1368.0,547.5,189.4,92.6,74.0,92.0,150.2,161.4,113.44,59.34,48.47,50.84,36.78,29.12,26.39,39.7,53.75,76.56,58.6,27.62,22.3,40.3,35.28,23.02,29.83,44.94,60.72,31.34,37.5,50.97,32.6,23.9,26.4,10.26,5.297,5.56,3.545,2.344,2.451,3.375,3.404,5.016,8.195,9.1,8.24,9.45,12.61,12.12,17.84,25.8,14.1,9.88,8.92,5.688,5.14,6.445,3.43,1.946,3.596,2.852,1.32,2.422,2.568,1.243,0.8394,1.259,1.445,1.334,1.323,1.487,1.331,3.2,4.336,4.387,4.625,1
-10.0,-10.0,-10.0,-10.0,65000.0,-10.0,65180.0,17020.0,2958.0,410.0,236.1,239.0,547.5,435.2,338.2,169.8,120.06,85.9,97.4,361.0,744.5,1092.0,1031.0,962.0,600.0,440.0,368.8,363.2,505.2,541.5,446.0,121.0,58.6,36.6,22.66,20.16,31.39,35.0,30.47,35.97,52.1,90.9,109.25,76.44,54.56,31.14,31.31,52.94,56.75,78.9,101.06,126.3,154.6,215.9,237.5,153.1,94.6,63.1,55.06,32.44,23.95,37.25,31.98,23.12,16.42,14.945,12.414,15.31,23.45,25.28,24.66,23.25,30.6,36.3,56.1,77.8,63.03,39.16,18.64,17.22,17.44,24.56,14.93,6.453,13.04,10.06,7.145,8.19,8.21,5.84,4.387,5.258,3.129,3.895,4.336,2.865,2.785,4.28,5.594,10.625,9.766,1
15070.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,46370.0,4470.0,1440.0,958.5,1361.0,1422.0,1426.0,2264.0,4900.0,8456.0,6256.0,5656.0,4360.0,2768.0,1798.0,1424.0,869.5,512.5,518.0,392.2,216.4,123.25,97.4,117.6,200.1,270.2,265.2,595.5,2154.0,3618.0,4450.0,2950.0,2356.0,1300.0,691.5,316.8,246.1,172.4,191.9,183.5,149.2,217.1,300.5,255.5,236.0,216.8,272.5,174.5,113.2,161.8,140.5,51.3,38.72,49.2,35.88,23.55,17.69,22.03,22.06,29.1,48.03,53.72,42.16,37.34,43.5,44.8,48.8,85.1,66.1,42.53,44.06,34.97,35.38,42.47,26.06,16.45,17.6,16.31,17.56,19.12,20.75,13.8,7.918,9.21,9.1,8.2,8.13,8.25,5.01,3.633,3.639,8.59,11.38,1
53100.0,-10.0,-10.0,-10.0,-10.0,-10.0,15896.0,662.0,279.2,148.5,99.3,84.1,101.7,68.1,144.5,249.1,83.25,42.75,66.4,45.4,33.6,51.8,100.9,144.0,90.1,28.34,18.72,18.48,19.28,16.16,14.84,16.38,16.34,23.03,52.75,51.56,23.6,16.17,13.91,11.37,16.12,22.17,19.78,16.19,24.08,24.06,15.945,22.39,15.766,54.5,70.0,56.22,76.56,79.06,69.9,48.12,29.56,16.95,19.23,20.56,28.2,26.1,13.73,12.49,15.4,40.56,71.25,62.38,59.6,60.5,79.56,131.0,98.6,61.6,74.5,58.03,62.53,62.38,61.1,113.6,103.44,64.4,48.78,38.0,32.16,23.48,26.2,32.8,40.16,29.06,28.77,29.06,12.79,18.64,21.98,11.78,7.637,9.0,4.473,4.656,4.105,1
18610.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,22460.0,7900.0,6264.0,5280.0,5284.0,23800.0,53900.0,-10.0,-10.0,-10.0,40450.0,35070.0,28430.0,14520.0,5892.0,5650.0,10070.0,18990.0,22320.0,18580.0,17060.0,22880.0,20700.0,13000.0,9896.0,9250.0,8370.0,10450.0,8890.0,6796.0,5090.0,4556.0,4256.0,5950.0,8030.0,9850.0,10150.0,11170.0,5156.0,2708.0,1288.0,458.5,626.0,883.5,1586.0,1454.0,1076.0,624.0,464.5,659.0,710.5,275.0,163.1,121.8,69.6,68.44,56.8,71.0,169.2,243.8,342.2,497.0,589.5,689.0,579.0,497.5,461.0,494.8,403.0,355.8,276.0,253.0,200.2,298.2,247.1,158.2,177.5,186.4,164.9,124.25,131.8,87.7,74.5,91.06,56.84,54.2,60.44,32.66,23.64,18.14,22.78,22.55,29.62,1
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,49180.0,6324.0,818.0,187.5,70.6,33.72,33.84,57.12,75.06,154.0,277.2,826.5,3036.0,5084.0,7824.0,2392.0,101.2,30.08,12.84,30.69,175.2,408.5,454.0,397.0,548.0,659.0,515.0,240.8,285.8,549.5,1271.0,1340.0,347.5,235.4,366.0,449.8,829.5,665.5,586.0,680.5,757.5,604.0,655.0,510.0,254.6,192.5,137.2,154.8,206.5,157.2,140.6,173.8,209.9,239.1,201.0,240.4,219.5,142.5,102.9,88.56,78.75,100.5,115.5,88.7,83.56,68.6,73.25,84.1,105.7,194.4,90.3,35.22,31.69,28.89,28.05,31.56,27.36,26.88,36.38,28.5,17.2,19.92,13.93,9.05,13.77,11.164,7.824,9.48,11.55,6.89,7.047,11.44,18.89,37.06,19.48,1
